GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,2314.688781,3949.43197,13020.74382,13718.184,14164.07445,12522.66106,12831.40994,14254.7381,16047.2797,16346.56181,16180.96792,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,909.5756939,1367.827703,3371.759281,3375.246699,3443.018722,3229.299011,3257.391915,3473.462861,3452.378585,3503.439733,3201.654261,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,2599.815831,4089.237805,9432.51315,9463.486973,9686.883505,9579.474371,9845.914175,10442.8595,11297.70605,11477.76105,11477.49173,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,415.71915,954.9017778,5365.237177,5870.791358,6277.733493,6488.666968,6575.51412,7131.631349,7924.234301,8145.345437,8254.670871,..
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,420.4522815,965.7563454,5425.766593,5936.805765,6348.109755,6561.191006,6648.812448,7210.916994,8012.14971,8235.583677,8346.03881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,18893.00803,20215.63404,37595.87709,39120.33334,39912.44232,34388.28378,35163.62878,37153.65033,40057.69075,39188.49079,37994.54796,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,10519.26503,11683.48377,25132.4773,26147.64356,26388.16151,22624.86511,22455.07184,23704.23801,25297.60068,24906.40229,23963.33634,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,2401.634307,1787.928419,10149.01298,10717.66036,9927.558277,7557.499695,7189.28646,8026.773317,8213.360066,8343.550431,7668.99564,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2366.853901,2059.062135,10432.47127,11000.65566,10330.79193,8019.893846,7677.400469,8562.5074,8876.153964,9013.795649,8388.78957,..
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,15454.96299,16947.62486,33158.89214,34578.05193,35286.11738,30485.02881,31186.63011,33093.77238,35752.22538,35083.70762,34173.48726,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,1023.143328,875.7538231,2249.296816,2281.140927,2414.418207,1878.713408,1656.735971,1657.340925,1770.231058,1828.649338,1622.191238,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,394.1055388,373.9940405,877.2297811,957.3026299,984.8718396,919.2472643,905.3437711,948.7389983,984.8605238,985.1862838,968.6904998,..
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,18902.3325,25777.48974,42142.99677,42403.84382,43081.2192,40478.26736,41119.29927,42780.59125,45246.89969,45459.90382,43934.5487,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,1022.969703,1467.357735,5574.113723,5827.101629,5963.150601,5534.678566,5526.653885,6042.981493,6366.562673,6461.334545,6149.462886,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,905.7494067,1260.692559,4532.169193,4733.563475,4841.12191,4494.164375,4461.24653,4840.465332,5080.875749,5144.345338,4891.147627,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,525.3177332,573.9044106,1882.605861,1997.368605,2093.658472,1972.077087,1795.212451,1723.164886,1759.496365,1777.851069,1674.917871,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,362.5636849,459.5371901,910.2999682,970.9416978,1013.490207,990.8457394,979.6875448,1037.689587,1088.072474,1118.853957,1126.929433,..
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,417.0219873,496.8187461,1235.892217,1315.019453,1375.944351,1320.367091,1253.714436,1268.089953,1313.77412,1340.363459,1310.672817,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,1056.100699,1663.957107,7966.772369,8525.57071,8790.016297,8188.333629,8156.92309,8993.153077,9805.685751,9945.172612,9683.494094,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,2506.949535,4399.835065,10198.04799,10340.07607,10433.36483,8630.85569,8352.056223,9188.21003,8905.577986,8705.105315,7243.671777,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,2424.681003,4198.206308,9674.231156,9829.893489,9776.346543,8240.814501,7930.901915,8744.995172,8408.174698,8226.236324,6779.199717,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,2432.331664,4312.356393,10123.57509,10262.03865,10350.59367,8482.301221,8186.788135,9037.221549,8743.527883,8525.421861,7035.753075,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,315.3113097,330.9605025,929.6413918,995.0899308,1047.464775,1004.877618,971.2206043,1039.005941,1052.409685,1070.989965,1053.224833,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,881.8171494,1196.878469,4372.930229,4573.989021,4666.54154,4371.286749,4339.347951,4705.596406,4933.137291,4999.985276,4754.842938,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,381.4324197,486.8100825,710.3543146,712.4230939,744.4299767,715.9337401,646.1046361,665.3024541,674.3506031,692.1752812,691.1683328,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,521.2235423,616.51806,2098.934416,2105.310154,2157.087989,2081.018535,2139.539533,2268.424167,2267.546848,2354.578725,2217.222673,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,3150.525273,3318.57082,8850.064248,8558.345188,8433.722377,7269.495916,7161.033137,7309.14272,7502.176788,7458.022736,6534.560944,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,2241.412514,1904.949977,4927.381904,4474.403711,4327.537297,3807.580603,3791.302622,3676.931343,3447.444185,3449.765626,3018.433655,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,2240.999581,1909.483798,4949.089147,4488.013017,4339.054517,3813.93669,3794.449568,3677.608552,3446.056905,3447.243891,3015.703551,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,919.1265406,1257.470214,4743.404238,4969.701363,5074.019856,4756.477458,4733.851353,5143.322474,5401.503494,5481.373758,5216.970909,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23645.61431,35155.79564,51717.78701,53068.03255,54648.01934,55542.96607,56451.5175,58605.35385,61391.28562,63341.62427,61161.15354,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,16978.03,23008.32092,37174.07682,37434.19068,37976.15077,35616.01877,36078.12547,37430.39461,39378.37569,39550.78276,38168.06372,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3122.900947,4370.08818,15212.76522,15552.95077,15732.16789,12779.53685,12384.95054,13203.72456,14354.93074,13799.60561,11771.2092,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1387.659645,1755.418082,3608.822436,3702.16591,3970.735635,3832.184552,3963.692373,4220.256561,4340.020744,4270.411064,3768.543357,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19058.02798,25865.88818,42256.07278,42493.01109,43175.31945,40698.46016,41449.84696,43060.58626,45499.45617,45816.80834,44400.30854,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,896.9873231,504.0338004,1684.41887,1798.16989,1838.707882,1558.660687,1385.784918,1407.096929,1462.374181,1489.822323,1332.049211,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2973.438431,4390.926636,13520.94178,13815.77778,13996.59617,11738.35138,11351.14257,12034.60143,13001.52564,12594.69002,10773.54403,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,359.2316694,453.2376041,1366.059425,1383.316909,1496.014996,1543.048131,1652.251801,1867.443968,1894.008884,1959.525845,1823.712912,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,359.2316694,453.2376041,1366.059425,1383.316909,1496.014996,1543.048131,1652.251801,1867.443968,1894.008884,1959.525845,1823.712912,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,670.986458,635.9089536,1828.305577,1892.847636,1909.033228,1688.327251,1529.439256,1589.370013,1627.11036,1630.127378,1501.152921,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,670.3521808,635.0559245,1827.326654,1891.619683,1907.827077,1687.101798,1528.185535,1588.059704,1625.820971,1628.841127,1500.349997,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,670.986458,635.9089536,1828.305577,1892.847636,1909.033228,1688.327251,1529.439256,1589.370013,1627.11036,1630.127378,1501.152921,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1331.215486,1975.32781,8035.981118,8559.85124,8754.537457,8155.881802,8053.167884,8846.476386,9468.932983,9572.872787,9177.891827,..
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4306.675473,5533.226671,10623.33988,10792.72853,10958.0291,10223.24793,10266.0233,10802.32186,11348.24861,11396.98847,10916.08083,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 04/27/2022,,,,,,,,,,,,,,,
